Order_Date,Order_Priority,Ord_id
11/02/12,CRITICAL,Ord_2172
11/02/03,CRITICAL,Ord_2173
11/11/09,HIGH,Ord_2174
10/07/25,LOW,Ord_2175
10/07/13,LOW,Ord_2176
09/04/19,HIGH,Ord_2177
11/05/23,NOT SPECIFIED,Ord_2178
11/12/20,CRITICAL,Ord_2179
12/05/02,MEDIUM,Ord_2180
09/01/13,CRITICAL,Ord_2181
10/11/12,CRITICAL,Ord_2182
09/10/29,CRITICAL,Ord_2183
12/08/04,NOT SPECIFIED,Ord_2184
11/08/15,HIGH,Ord_2185
12/11/02,HIGH,Ord_2186
11/03/23,NOT SPECIFIED,Ord_2187
09/05/23,HIGH,Ord_2188
11/09/09,MEDIUM,Ord_2189
11/08/03,CRITICAL,Ord_2190
12/05/16,MEDIUM,Ord_2191
09/09/29,HIGH,Ord_2192
10/10/24,HIGH,Ord_2193
09/06/07,MEDIUM,Ord_2194
12/02/14,NOT SPECIFIED,Ord_2195
10/11/14,NOT SPECIFIED,Ord_2196
10/09/12,MEDIUM,Ord_2197
12/07/10,HIGH,Ord_2198
10/08/02,CRITICAL,Ord_2199
10/10/30,HIGH,Ord_2200
11/12/25,HIGH,Ord_2201
10/03/19,LOW,Ord_2202
11/12/14,NOT SPECIFIED,Ord_2203
09/09/21,LOW,Ord_2204
09/12/27,LOW,Ord_2205
11/12/20,CRITICAL,Ord_2206
11/12/25,MEDIUM,Ord_2207
10/11/24,LOW,Ord_2208
11/12/22,HIGH,Ord_2209
11/09/14,NOT SPECIFIED,Ord_2210
09/06/14,CRITICAL,Ord_2211
09/06/15,NOT SPECIFIED,Ord_2212
09/08/25,HIGH,Ord_2213
11/12/30,NOT SPECIFIED,Ord_2214
10/06/04,MEDIUM,Ord_2215
10/11/25,LOW,Ord_2216
10/11/08,NOT SPECIFIED,Ord_2217
12/02/15,LOW,Ord_2218
10/04/06,LOW,Ord_2219
11/04/18,CRITICAL,Ord_2220
12/10/02,MEDIUM,Ord_2221
09/01/10,LOW,Ord_2222
11/07/09,HIGH,Ord_2223
09/12/19,NOT SPECIFIED,Ord_2224
09/06/04,MEDIUM,Ord_2225
12/07/08,LOW,Ord_2226
09/08/12,NOT SPECIFIED,Ord_2227
10/12/05,MEDIUM,Ord_2228
11/03/26,CRITICAL,Ord_2229
09/01/10,HIGH,Ord_2230
10/03/19,LOW,Ord_2231
12/10/27,HIGH,Ord_2232
12/08/03,MEDIUM,Ord_2233
12/01/18,CRITICAL,Ord_2234
11/12/06,LOW,Ord_2235
11/08/24,LOW,Ord_2236
12/03/04,LOW,Ord_2237
11/06/11,MEDIUM,Ord_2238
09/01/09,NOT SPECIFIED,Ord_2239
11/05/10,NOT SPECIFIED,Ord_2240
10/01/25,HIGH,Ord_2241
10/05/20,LOW,Ord_2242
12/02/07,LOW,Ord_2243
10/10/10,MEDIUM,Ord_2244
11/09/22,CRITICAL,Ord_2245
11/10/12,NOT SPECIFIED,Ord_2246
12/03/26,LOW,Ord_2247
11/10/10,LOW,Ord_2248
12/10/21,MEDIUM,Ord_2249
10/01/02,NOT SPECIFIED,Ord_2250
11/07/15,LOW,Ord_2251
09/04/13,CRITICAL,Ord_2252
11/02/01,LOW,Ord_2253
11/10/09,CRITICAL,Ord_2254
10/06/29,NOT SPECIFIED,Ord_2255
10/05/13,MEDIUM,Ord_2256
10/01/13,LOW,Ord_2257
12/04/24,MEDIUM,Ord_2258
12/01/15,CRITICAL,Ord_2259
12/05/17,CRITICAL,Ord_2260
10/09/05,NOT SPECIFIED,Ord_2261
09/07/24,LOW,Ord_2262
12/05/27,MEDIUM,Ord_2263
12/08/20,HIGH,Ord_2264
12/09/09,MEDIUM,Ord_2265
10/03/25,CRITICAL,Ord_2266
12/12/04,CRITICAL,Ord_2267
11/02/25,LOW,Ord_2268
09/05/10,CRITICAL,Ord_2269
09/05/20,HIGH,Ord_2270
11/01/22,NOT SPECIFIED,Ord_2271
12/04/23,MEDIUM,Ord_2272
11/11/04,CRITICAL,Ord_2273
11/04/03,CRITICAL,Ord_2274
09/05/21,HIGH,Ord_2275
11/04/05,NOT SPECIFIED,Ord_2276
12/10/30,LOW,Ord_2277
09/06/02,CRITICAL,Ord_2278
10/07/23,CRITICAL,Ord_2279
09/08/15,CRITICAL,Ord_2280
11/09/19,CRITICAL,Ord_2281
10/04/10,CRITICAL,Ord_2282
11/01/29,NOT SPECIFIED,Ord_2283
11/08/26,LOW,Ord_2284
11/07/12,CRITICAL,Ord_2285
12/09/15,HIGH,Ord_2286
12/03/03,HIGH,Ord_2287
09/01/24,LOW,Ord_2288
10/03/08,CRITICAL,Ord_2289
12/04/08,HIGH,Ord_2290
12/06/09,HIGH,Ord_2291
12/07/19,MEDIUM,Ord_2292
12/10/01,CRITICAL,Ord_2293
09/11/23,LOW,Ord_2294
11/04/28,LOW,Ord_2295
11/07/27,LOW,Ord_2296
11/03/21,LOW,Ord_2297
11/02/14,MEDIUM,Ord_2298
11/06/01,HIGH,Ord_2299
12/02/19,LOW,Ord_2300
09/04/11,CRITICAL,Ord_2301
11/11/24,NOT SPECIFIED,Ord_2302
09/02/11,CRITICAL,Ord_2303
11/08/26,MEDIUM,Ord_2304
10/09/26,CRITICAL,Ord_2305
09/05/26,CRITICAL,Ord_2306
10/08/05,MEDIUM,Ord_2307
12/09/03,LOW,Ord_2308
10/10/10,LOW,Ord_2309
10/07/31,NOT SPECIFIED,Ord_2310
09/05/14,NOT SPECIFIED,Ord_2311
12/10/01,CRITICAL,Ord_2312
10/03/07,LOW,Ord_2313
10/07/24,HIGH,Ord_2314
09/12/17,HIGH,Ord_2315
12/04/24,HIGH,Ord_2316
10/05/13,LOW,Ord_2317
09/11/07,CRITICAL,Ord_2318
11/01/23,HIGH,Ord_2319
11/03/22,HIGH,Ord_2320
09/10/04,MEDIUM,Ord_2321
09/08/15,NOT SPECIFIED,Ord_2322
09/05/28,LOW,Ord_2323
09/09/01,NOT SPECIFIED,Ord_2324
10/12/13,CRITICAL,Ord_2325
10/12/17,LOW,Ord_2326
11/10/20,NOT SPECIFIED,Ord_2327
10/07/08,CRITICAL,Ord_2328
11/05/24,CRITICAL,Ord_2329
09/05/01,NOT SPECIFIED,Ord_2330
12/04/30,CRITICAL,Ord_2331
10/01/03,NOT SPECIFIED,Ord_2332
10/04/16,HIGH,Ord_2333
09/08/04,CRITICAL,Ord_2334
10/04/12,MEDIUM,Ord_2335
11/07/15,NOT SPECIFIED,Ord_2336
12/10/29,NOT SPECIFIED,Ord_2337
09/07/01,MEDIUM,Ord_2338
12/01/29,LOW,Ord_2339
12/10/04,LOW,Ord_2340
12/10/23,MEDIUM,Ord_2341
10/04/12,HIGH,Ord_2342
11/04/29,MEDIUM,Ord_2343
10/05/25,CRITICAL,Ord_2344
09/04/10,NOT SPECIFIED,Ord_2345
10/06/05,MEDIUM,Ord_2346
12/02/07,NOT SPECIFIED,Ord_2347
11/04/13,NOT SPECIFIED,Ord_2348
12/05/01,LOW,Ord_2349
10/09/24,MEDIUM,Ord_2350
11/02/15,MEDIUM,Ord_2351
10/03/28,LOW,Ord_2352
11/12/24,MEDIUM,Ord_2353
09/08/29,LOW,Ord_2354
10/08/02,MEDIUM,Ord_2355
10/12/28,LOW,Ord_2356
09/10/28,CRITICAL,Ord_2357
10/09/19,LOW,Ord_2358
12/08/23,MEDIUM,Ord_2359
09/07/10,MEDIUM,Ord_2360
10/05/03,NOT SPECIFIED,Ord_2361
12/01/30,CRITICAL,Ord_2362
11/01/19,NOT SPECIFIED,Ord_2363
09/02/07,MEDIUM,Ord_2364
12/07/02,NOT SPECIFIED,Ord_2365
11/08/11,CRITICAL,Ord_2366
09/08/04,CRITICAL,Ord_2367
11/05/10,LOW,Ord_2368
09/03/22,NOT SPECIFIED,Ord_2369
10/05/23,HIGH,Ord_2370
10/06/10,HIGH,Ord_2371
10/10/20,LOW,Ord_2372
12/01/12,NOT SPECIFIED,Ord_2373
12/03/14,MEDIUM,Ord_2374
11/11/17,MEDIUM,Ord_2375
12/07/30,MEDIUM,Ord_2376
10/03/09,CRITICAL,Ord_2377
11/01/10,CRITICAL,Ord_2378
10/07/27,LOW,Ord_2379
12/04/25,NOT SPECIFIED,Ord_2380
12/07/23,CRITICAL,Ord_2381
10/07/14,NOT SPECIFIED,Ord_2382
09/03/12,NOT SPECIFIED,Ord_2383
12/06/29,HIGH,Ord_2384
09/09/06,CRITICAL,Ord_2385
11/09/15,NOT SPECIFIED,Ord_2386
11/11/08,LOW,Ord_2387
11/09/22,LOW,Ord_2388
11/10/20,NOT SPECIFIED,Ord_2389
10/12/20,MEDIUM,Ord_2390
09/02/24,CRITICAL,Ord_2391
11/09/19,HIGH,Ord_2392
10/07/03,NOT SPECIFIED,Ord_2393
09/10/20,MEDIUM,Ord_2394
11/08/08,LOW,Ord_2395
10/12/26,LOW,Ord_2396
12/08/06,HIGH,Ord_2397
11/02/28,CRITICAL,Ord_2398
09/08/02,MEDIUM,Ord_2399
12/09/19,CRITICAL,Ord_2400
11/10/25,LOW,Ord_2401
09/11/29,HIGH,Ord_2402
10/01/20,CRITICAL,Ord_2403
11/03/02,LOW,Ord_2404
09/05/28,MEDIUM,Ord_2405
12/03/12,LOW,Ord_2406
12/09/23,MEDIUM,Ord_2407
09/04/04,HIGH,Ord_2408
10/09/11,CRITICAL,Ord_2409
09/03/27,MEDIUM,Ord_2410
09/08/16,MEDIUM,Ord_2411
10/10/01,LOW,Ord_2412
10/07/16,LOW,Ord_2413
11/05/20,NOT SPECIFIED,Ord_2414
09/07/17,LOW,Ord_2415
09/07/08,NOT SPECIFIED,Ord_2416
12/07/16,LOW,Ord_2417
09/04/06,NOT SPECIFIED,Ord_2418
12/03/17,MEDIUM,Ord_2419
10/10/01,MEDIUM,Ord_2420
11/04/28,CRITICAL,Ord_2421
12/02/09,LOW,Ord_2422
10/07/28,CRITICAL,Ord_2423
12/06/19,CRITICAL,Ord_2424
09/12/30,LOW,Ord_2425
10/11/27,HIGH,Ord_2426
12/03/18,MEDIUM,Ord_2427
12/08/01,NOT SPECIFIED,Ord_2428
10/12/30,MEDIUM,Ord_2429
12/09/16,HIGH,Ord_2430
11/07/12,MEDIUM,Ord_2431
12/12/27,LOW,Ord_2432
09/03/14,CRITICAL,Ord_2433
09/04/21,HIGH,Ord_2434
12/03/31,NOT SPECIFIED,Ord_2435
12/12/29,MEDIUM,Ord_2436
10/08/16,LOW,Ord_2437
10/01/29,MEDIUM,Ord_2438
09/12/28,MEDIUM,Ord_2439
12/07/05,MEDIUM,Ord_2440
10/09/14,NOT SPECIFIED,Ord_2441
11/08/13,CRITICAL,Ord_2442
09/06/17,LOW,Ord_2443
11/02/12,MEDIUM,Ord_2444
10/10/31,HIGH,Ord_2445
11/12/16,LOW,Ord_2446
09/02/15,LOW,Ord_2447
12/07/26,LOW,Ord_2448
12/08/24,HIGH,Ord_2449
10/11/21,CRITICAL,Ord_2450
09/12/03,HIGH,Ord_2451
12/01/03,HIGH,Ord_2452
12/07/16,NOT SPECIFIED,Ord_2453
11/10/02,CRITICAL,Ord_2454
10/03/30,LOW,Ord_2455
12/01/19,LOW,Ord_2456
12/03/11,NOT SPECIFIED,Ord_2457
12/08/21,CRITICAL,Ord_2458
12/10/17,CRITICAL,Ord_2459
10/05/14,MEDIUM,Ord_2460
10/05/05,LOW,Ord_2461
11/03/13,LOW,Ord_2462
11/07/02,MEDIUM,Ord_2463
09/07/24,CRITICAL,Ord_2464
10/09/08,HIGH,Ord_2465
09/04/15,NOT SPECIFIED,Ord_2466
10/07/06,MEDIUM,Ord_2467
11/08/05,MEDIUM,Ord_2468
12/10/16,HIGH,Ord_2469
10/02/17,HIGH,Ord_2470
09/02/12,MEDIUM,Ord_2471
09/05/13,NOT SPECIFIED,Ord_2472
09/08/10,NOT SPECIFIED,Ord_2473
12/08/09,CRITICAL,Ord_2474
12/07/29,LOW,Ord_2475
12/04/03,CRITICAL,Ord_2476
11/09/09,LOW,Ord_2477
09/01/21,LOW,Ord_2478
09/12/26,CRITICAL,Ord_2479
12/08/02,NOT SPECIFIED,Ord_2480
09/03/30,CRITICAL,Ord_2481
10/01/24,HIGH,Ord_2482
11/04/30,CRITICAL,Ord_2483
09/08/11,NOT SPECIFIED,Ord_2484
10/11/14,HIGH,Ord_2485
09/11/12,CRITICAL,Ord_2486
09/01/16,CRITICAL,Ord_2487
09/05/25,NOT SPECIFIED,Ord_2488
09/06/07,MEDIUM,Ord_2489
11/05/03,NOT SPECIFIED,Ord_2490
12/09/25,NOT SPECIFIED,Ord_2491
11/05/04,CRITICAL,Ord_2492
11/11/12,CRITICAL,Ord_2493
11/11/13,NOT SPECIFIED,Ord_2494
11/10/01,CRITICAL,Ord_2495
10/01/23,LOW,Ord_2496
12/02/17,LOW,Ord_2497
09/12/11,MEDIUM,Ord_2498
10/06/19,NOT SPECIFIED,Ord_2499
12/10/11,CRITICAL,Ord_2500
10/08/22,HIGH,Ord_2501
12/09/16,CRITICAL,Ord_2502
09/03/07,LOW,Ord_2503
12/01/09,CRITICAL,Ord_2504
10/03/03,MEDIUM,Ord_2505
10/01/11,LOW,Ord_2506
09/08/21,HIGH,Ord_2507
10/03/15,LOW,Ord_2508
12/07/18,CRITICAL,Ord_2509
10/02/21,CRITICAL,Ord_2510
12/11/01,HIGH,Ord_2511
09/03/04,HIGH,Ord_2512
09/09/15,NOT SPECIFIED,Ord_2513
09/11/09,CRITICAL,Ord_2514
09/09/29,MEDIUM,Ord_2515
12/04/27,LOW,Ord_2516
11/12/02,NOT SPECIFIED,Ord_2517
09/12/31,NOT SPECIFIED,Ord_2518
10/09/20,NOT SPECIFIED,Ord_2519
12/03/29,MEDIUM,Ord_2520
11/03/10,HIGH,Ord_2521
11/10/12,CRITICAL,Ord_2522
10/11/01,LOW,Ord_2523
12/09/08,HIGH,Ord_2524
12/12/13,NOT SPECIFIED,Ord_2525
09/06/08,LOW,Ord_2526
11/06/15,HIGH,Ord_2527
10/08/23,CRITICAL,Ord_2528
11/10/02,LOW,Ord_2529
10/12/20,HIGH,Ord_2530
12/10/18,LOW,Ord_2531
10/09/17,HIGH,Ord_2532
10/11/23,MEDIUM,Ord_2533
12/04/16,HIGH,Ord_2534
11/08/20,HIGH,Ord_2535
11/12/17,LOW,Ord_2536
09/04/24,HIGH,Ord_2537
12/02/08,CRITICAL,Ord_2538
12/05/21,LOW,Ord_2539
10/07/27,NOT SPECIFIED,Ord_2540
11/04/01,NOT SPECIFIED,Ord_2541
12/04/29,HIGH,Ord_2542
12/05/11,HIGH,Ord_2543
12/07/14,LOW,Ord_2544
10/10/29,CRITICAL,Ord_2545
11/11/29,CRITICAL,Ord_2546
10/03/31,NOT SPECIFIED,Ord_2547
12/12/29,HIGH,Ord_2548
12/01/31,LOW,Ord_2549
11/01/11,NOT SPECIFIED,Ord_2550
12/10/18,NOT SPECIFIED,Ord_2551
11/12/07,LOW,Ord_2552
11/04/10,CRITICAL,Ord_2553
11/02/11,MEDIUM,Ord_2554
11/09/19,CRITICAL,Ord_2555
11/10/20,CRITICAL,Ord_2556
12/09/30,LOW,Ord_2557
10/06/30,NOT SPECIFIED,Ord_2558
12/09/17,NOT SPECIFIED,Ord_2559
09/05/28,CRITICAL,Ord_2560
12/11/02,LOW,Ord_2561
12/12/05,HIGH,Ord_2562
10/03/02,HIGH,Ord_2563
12/06/26,MEDIUM,Ord_2564
09/11/30,LOW,Ord_2565
11/01/21,MEDIUM,Ord_2566
09/04/08,NOT SPECIFIED,Ord_2567
09/05/22,NOT SPECIFIED,Ord_2568
11/11/06,NOT SPECIFIED,Ord_2569
09/03/24,MEDIUM,Ord_2570
10/04/24,CRITICAL,Ord_2571
12/02/03,HIGH,Ord_2572
09/12/02,HIGH,Ord_2573
09/12/28,HIGH,Ord_2574
11/01/24,HIGH,Ord_2575
10/09/26,LOW,Ord_2576
11/04/30,HIGH,Ord_2577
10/01/26,CRITICAL,Ord_2578
11/04/01,CRITICAL,Ord_2579
09/09/20,MEDIUM,Ord_2580
11/05/14,LOW,Ord_2581
11/09/18,NOT SPECIFIED,Ord_2582
10/10/13,MEDIUM,Ord_2583
09/07/05,HIGH,Ord_2584
09/03/15,HIGH,Ord_2585
10/11/29,MEDIUM,Ord_2586
10/01/14,NOT SPECIFIED,Ord_2587
10/08/19,CRITICAL,Ord_2588
12/04/09,CRITICAL,Ord_2589
09/02/04,HIGH,Ord_2590
12/06/02,NOT SPECIFIED,Ord_2591
12/09/15,NOT SPECIFIED,Ord_2592
11/02/10,HIGH,Ord_2593
10/07/12,MEDIUM,Ord_2594
11/03/01,MEDIUM,Ord_2595
09/08/01,HIGH,Ord_2596
11/10/22,CRITICAL,Ord_2597
11/10/24,LOW,Ord_2598
09/09/05,CRITICAL,Ord_2599
10/05/24,NOT SPECIFIED,Ord_2600
11/11/02,LOW,Ord_2601
11/11/08,HIGH,Ord_2602
10/08/10,NOT SPECIFIED,Ord_2603
09/11/17,LOW,Ord_2604
11/03/06,MEDIUM,Ord_2605
12/07/02,NOT SPECIFIED,Ord_2606
11/06/09,HIGH,Ord_2607
11/01/29,HIGH,Ord_2608
10/07/03,NOT SPECIFIED,Ord_2609
10/02/27,LOW,Ord_2610
09/11/10,HIGH,Ord_2611
10/06/25,CRITICAL,Ord_2612
12/04/05,LOW,Ord_2613
11/01/17,MEDIUM,Ord_2614
12/03/30,CRITICAL,Ord_2615
12/09/02,CRITICAL,Ord_2616
12/07/21,CRITICAL,Ord_2617
12/07/31,NOT SPECIFIED,Ord_2618
12/09/09,MEDIUM,Ord_2619
11/11/05,CRITICAL,Ord_2620
09/07/07,MEDIUM,Ord_2621
09/05/24,LOW,Ord_2622
10/04/22,NOT SPECIFIED,Ord_2623
10/07/03,HIGH,Ord_2624
10/07/11,MEDIUM,Ord_2625
10/01/29,CRITICAL,Ord_2626
10/08/01,HIGH,Ord_2627
11/09/30,HIGH,Ord_2628
09/10/17,LOW,Ord_2629
11/08/16,CRITICAL,Ord_2630
10/05/01,HIGH,Ord_2631
10/04/28,LOW,Ord_2632
10/09/11,HIGH,Ord_2633
10/03/21,CRITICAL,Ord_2634
12/11/05,MEDIUM,Ord_2635
09/03/19,HIGH,Ord_2636
12/06/15,NOT SPECIFIED,Ord_2637
09/01/19,CRITICAL,Ord_2638
12/07/21,MEDIUM,Ord_2639
10/09/25,LOW,Ord_2640
09/08/25,MEDIUM,Ord_2641
12/10/07,LOW,Ord_2642
10/10/09,MEDIUM,Ord_2643
10/07/27,LOW,Ord_2644
11/11/02,CRITICAL,Ord_2645
10/04/15,HIGH,Ord_2646
11/04/30,CRITICAL,Ord_2647
12/03/05,CRITICAL,Ord_2648
09/02/02,CRITICAL,Ord_2649
11/12/22,HIGH,Ord_2650
09/08/31,NOT SPECIFIED,Ord_2651
12/05/25,CRITICAL,Ord_2652
11/05/03,HIGH,Ord_2653
10/12/04,LOW,Ord_2654
11/07/28,MEDIUM,Ord_2655
12/10/28,NOT SPECIFIED,Ord_2656
12/10/15,HIGH,Ord_2657
12/06/12,LOW,Ord_2658
12/06/05,LOW,Ord_2659
09/05/06,HIGH,Ord_2660
10/10/06,NOT SPECIFIED,Ord_2661
10/06/29,CRITICAL,Ord_2662
09/05/24,HIGH,Ord_2663
10/04/29,HIGH,Ord_2664
12/06/06,LOW,Ord_2665
12/04/29,MEDIUM,Ord_2666
11/07/05,NOT SPECIFIED,Ord_2667
10/10/30,CRITICAL,Ord_2668
12/10/15,CRITICAL,Ord_2669
12/04/24,CRITICAL,Ord_2670
12/07/30,MEDIUM,Ord_2671
09/03/21,HIGH,Ord_2672
09/10/21,MEDIUM,Ord_2673
10/06/03,CRITICAL,Ord_2674
12/05/08,CRITICAL,Ord_2675
12/09/30,NOT SPECIFIED,Ord_2676
12/08/02,LOW,Ord_2677
10/09/24,HIGH,Ord_2678
11/05/09,LOW,Ord_2679
11/04/03,NOT SPECIFIED,Ord_2680
10/02/09,MEDIUM,Ord_2681
09/03/13,CRITICAL,Ord_2682
10/01/08,MEDIUM,Ord_2683
12/06/08,MEDIUM,Ord_2684
11/03/12,LOW,Ord_2685
11/11/18,MEDIUM,Ord_2686
12/09/02,LOW,Ord_2687
10/03/06,NOT SPECIFIED,Ord_2688
09/04/12,NOT SPECIFIED,Ord_2689
10/07/09,LOW,Ord_2690
12/01/09,NOT SPECIFIED,Ord_2691
12/07/16,LOW,Ord_2692
11/03/24,CRITICAL,Ord_2693
09/11/25,MEDIUM,Ord_2694
12/07/25,MEDIUM,Ord_2695
09/01/16,LOW,Ord_2696
10/11/29,LOW,Ord_2697
10/07/25,MEDIUM,Ord_2698
09/01/21,HIGH,Ord_2699
12/08/18,LOW,Ord_2700
11/07/31,HIGH,Ord_2701
10/07/20,LOW,Ord_2702
10/07/23,HIGH,Ord_2703
11/03/31,CRITICAL,Ord_2704
10/10/24,CRITICAL,Ord_2705
12/05/22,HIGH,Ord_2706
11/02/12,HIGH,Ord_2707
12/06/19,CRITICAL,Ord_2708
10/04/10,CRITICAL,Ord_2709
10/01/04,MEDIUM,Ord_2710
10/08/30,LOW,Ord_2711
10/08/24,LOW,Ord_2712
10/03/25,LOW,Ord_2713
10/06/13,LOW,Ord_2714
12/10/23,HIGH,Ord_2715
12/09/13,CRITICAL,Ord_2716
09/11/30,LOW,Ord_2717
12/01/27,NOT SPECIFIED,Ord_2718
10/01/03,NOT SPECIFIED,Ord_2719
09/06/25,NOT SPECIFIED,Ord_2720
12/11/07,LOW,Ord_2721
09/03/11,CRITICAL,Ord_2722
12/02/18,HIGH,Ord_2723
10/03/08,HIGH,Ord_2724
10/10/29,NOT SPECIFIED,Ord_2725
10/04/20,LOW,Ord_2726
10/12/12,LOW,Ord_2727
11/10/06,HIGH,Ord_2728
11/03/04,HIGH,Ord_2729
10/07/15,MEDIUM,Ord_2730
11/08/17,CRITICAL,Ord_2731
09/04/28,CRITICAL,Ord_2732
12/07/17,HIGH,Ord_2733
09/09/17,MEDIUM,Ord_2734
09/11/29,CRITICAL,Ord_2735
09/06/23,LOW,Ord_2736
09/03/05,LOW,Ord_2737
09/02/05,NOT SPECIFIED,Ord_2738
09/02/02,NOT SPECIFIED,Ord_2739
11/02/24,LOW,Ord_2740
12/04/02,LOW,Ord_2741
09/06/30,LOW,Ord_2742
11/07/18,CRITICAL,Ord_2743
12/03/09,HIGH,Ord_2744
12/03/31,MEDIUM,Ord_2745
09/04/21,LOW,Ord_2746
09/06/12,CRITICAL,Ord_2747
09/07/05,MEDIUM,Ord_2748
12/10/29,NOT SPECIFIED,Ord_2749
09/04/20,NOT SPECIFIED,Ord_2750
10/09/24,HIGH,Ord_2751
11/06/06,LOW,Ord_2752
09/09/30,HIGH,Ord_2753
09/05/10,NOT SPECIFIED,Ord_2754
11/12/18,CRITICAL,Ord_2755
09/06/30,NOT SPECIFIED,Ord_2756
09/12/06,MEDIUM,Ord_2757
10/01/10,HIGH,Ord_2758
09/01/06,HIGH,Ord_2759
10/10/11,CRITICAL,Ord_2760
09/10/09,CRITICAL,Ord_2761
12/10/06,HIGH,Ord_2762
10/07/02,HIGH,Ord_2763
12/04/23,HIGH,Ord_2764
09/12/03,NOT SPECIFIED,Ord_2765
09/11/23,MEDIUM,Ord_2766
10/07/07,HIGH,Ord_2767
11/08/01,MEDIUM,Ord_2768
12/04/03,CRITICAL,Ord_2769
11/11/01,CRITICAL,Ord_2770
12/06/19,HIGH,Ord_2771
11/05/12,MEDIUM,Ord_2772
11/07/23,HIGH,Ord_2773
12/11/16,NOT SPECIFIED,Ord_2774
09/10/12,CRITICAL,Ord_2775
09/07/21,NOT SPECIFIED,Ord_2776
12/08/22,HIGH,Ord_2777
09/01/21,CRITICAL,Ord_2778
11/08/03,NOT SPECIFIED,Ord_2779
12/11/20,LOW,Ord_2780
11/08/04,NOT SPECIFIED,Ord_2781
10/10/15,LOW,Ord_2782
10/09/11,CRITICAL,Ord_2783
09/07/21,LOW,Ord_2784
09/04/08,CRITICAL,Ord_2785
12/09/14,LOW,Ord_2786
12/10/12,HIGH,Ord_2787
12/10/03,MEDIUM,Ord_2788
09/02/09,NOT SPECIFIED,Ord_2789
11/03/19,NOT SPECIFIED,Ord_2790
12/04/14,MEDIUM,Ord_2791
12/04/13,NOT SPECIFIED,Ord_2792
11/07/07,HIGH,Ord_2793
11/04/25,MEDIUM,Ord_2794
11/09/28,HIGH,Ord_2795
11/12/24,MEDIUM,Ord_2796
11/08/11,LOW,Ord_2797
11/11/05,HIGH,Ord_2798
10/10/04,LOW,Ord_2799
09/11/06,NOT SPECIFIED,Ord_2800
11/10/06,MEDIUM,Ord_2801
09/10/13,NOT SPECIFIED,Ord_2802
12/01/30,HIGH,Ord_2803
12/08/15,MEDIUM,Ord_2804
09/02/03,NOT SPECIFIED,Ord_2805
10/12/24,NOT SPECIFIED,Ord_2806
10/05/12,HIGH,Ord_2807
10/03/12,NOT SPECIFIED,Ord_2808
10/06/10,LOW,Ord_2809
09/02/20,HIGH,Ord_2810
09/07/17,MEDIUM,Ord_2811
12/02/12,HIGH,Ord_2812
12/10/03,CRITICAL,Ord_2813
12/12/04,CRITICAL,Ord_2814
11/08/14,NOT SPECIFIED,Ord_2815
09/04/21,HIGH,Ord_2816
10/12/14,LOW,Ord_2817
09/10/15,MEDIUM,Ord_2818
11/10/31,MEDIUM,Ord_2819
09/06/17,CRITICAL,Ord_2820
11/05/23,MEDIUM,Ord_2821
09/11/20,NOT SPECIFIED,Ord_2822
09/08/22,HIGH,Ord_2823
10/07/21,CRITICAL,Ord_2824
09/12/02,MEDIUM,Ord_2825
12/07/05,LOW,Ord_2826
11/11/18,CRITICAL,Ord_2827
12/03/24,HIGH,Ord_2828
11/11/15,CRITICAL,Ord_2829
10/09/17,CRITICAL,Ord_2830
09/04/19,NOT SPECIFIED,Ord_2831
10/05/20,HIGH,Ord_2832
11/12/26,LOW,Ord_2833
12/12/07,CRITICAL,Ord_2834
10/04/09,LOW,Ord_2835
10/05/13,NOT SPECIFIED,Ord_2836
10/01/12,CRITICAL,Ord_2837
09/03/25,LOW,Ord_2838
12/06/09,NOT SPECIFIED,Ord_2839
10/06/17,LOW,Ord_2840
12/04/10,CRITICAL,Ord_2841
12/04/21,HIGH,Ord_2842
10/11/12,MEDIUM,Ord_2843
11/10/11,CRITICAL,Ord_2844
11/08/20,MEDIUM,Ord_2845
09/05/15,CRITICAL,Ord_2846
12/04/02,CRITICAL,Ord_2847
10/05/26,NOT SPECIFIED,Ord_2848
10/04/20,CRITICAL,Ord_2849
12/01/03,MEDIUM,Ord_2850
11/06/28,LOW,Ord_2851
09/07/27,NOT SPECIFIED,Ord_2852
10/11/05,HIGH,Ord_2853
11/08/30,NOT SPECIFIED,Ord_2854
11/10/20,CRITICAL,Ord_2855
12/07/27,HIGH,Ord_2856
11/04/13,CRITICAL,Ord_2857
10/05/30,LOW,Ord_2858
12/05/23,CRITICAL,Ord_2859
11/07/13,MEDIUM,Ord_2860
11/05/31,CRITICAL,Ord_2861
10/05/31,LOW,Ord_2862
10/10/14,MEDIUM,Ord_2863
10/11/14,LOW,Ord_2864
10/01/15,MEDIUM,Ord_2865
12/09/04,NOT SPECIFIED,Ord_2866
10/06/02,CRITICAL,Ord_2867
11/01/18,CRITICAL,Ord_2868
11/05/15,MEDIUM,Ord_2869
09/01/26,MEDIUM,Ord_2870
11/08/14,CRITICAL,Ord_2871
11/04/09,LOW,Ord_2872
09/01/31,CRITICAL,Ord_2873
10/07/26,MEDIUM,Ord_2874
10/12/01,HIGH,Ord_2875
11/11/30,HIGH,Ord_2876
11/07/18,MEDIUM,Ord_2877
09/11/17,LOW,Ord_2878
12/04/25,CRITICAL,Ord_2879
10/06/13,NOT SPECIFIED,Ord_2880
